id,title,keyword,time_span,region_span,purchase_type,price,detail_url,list_page,data_intro,data_indicators
3087,1987 中国区域经济高质量发展水平（2015-2022）,中国区域经济高质量发展水平（2015-2022）,2015-2022,中国31省（不含港澳台）,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=3087,20,中国区域经济高质量发展水平测度研究兼具重要的理论价值与实践意义。科学评估各地区经济发展质量，不仅能够系统揭示区域间的发展差异与薄弱环节，为政府部门制定精准化、差异化的区域政策提供决策参考，更能有效推动国家区域协调发展战略的落地实施。通过构建科学的测度体系，可以引导生产要素的优化配置，促进创新驱动发展战略与产业转型升级的深度融合，从而全面提升经济发展的可持续性和包容性水平。 本研究借鉴杨永芳等（2023）的研究框架，基于创新、协调、绿色、开放、共享五大发展理念构建多层次指标体系。具体而言，一级指标对应五大发展理念，下设创新投入、城乡协调、资源消耗等二级指标，以及R&D经费投入强度、城镇化率、单位GDP能耗等三级指标。在权重确定方面，采用主客观相结合的方法：首先运用层次分析法进行主观赋权，再通过熵权法实现客观赋权。考虑到数据可比性和方法一致性，本研究主要沿用杨永芳（2023）已计算的权重值，仅针对B24产业结构高级化系数、E22道路硬化率和E23互联网普及率等个别指标，因数据可获得性问题进行了适当替代处理。 数据处理过程严格遵循以下步骤：首先对原始数据进行极差标准化处理，然后将标准化数据与相应权重相乘，最后通过加权求和得到各省份经济高质量发展水平的综合得分。,城市 | 年份 | 经济高质量发展水平
3086,1986 “低空经济”网络关注度（2022年6月4日—2025年6月30日）,“低空经济”网络关注度（2022年6月4日—2025年6月30日）,2022年6月4日—2025年6月30日,中国所有省份及下属城市,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=3086,20,2023 年底，中央经济工作会议明确提出要大力发展低空经济产业（周倩，2018）。会议召开后，低空经济迅速在全国范围内形成发展热潮，不仅推动各级政府、企业界及学术界积极投身相关实践与研究，也引发了社会公众的广泛关注。作为一种综合性经济形态，低空经济以各类有人驾驶和无人驾驶航空器的低空飞行活动为核心牵引，辐射并带动相关领域实现融合发展，其应用场景涵盖农业、巡检、消防、物流等多个领域，产品则包括无人机、直升机等。作为战略性新兴产业，低空经济具有极为广阔的发展前景。 百度指数是以百度网民行为数据为基础，以网民在百度平台的搜索量为数据支撑，以关键词为统计对象的指标，主要反映网民对某一关键词的主动搜索意愿及强度，体现用户主动获取信息的行为特征（黄文胜，2019）。资讯指数则基于百度智能分发和推荐的内容数据，通过对网民的阅读、评论、转发、点赞、不喜欢等行为数据进行加权求和得出，主要用于衡量网民对智能分发和推荐内容的被动关注程度。由于这两个指标均能有效衡量网民对关键词的关注需求与关注状况，因此本研究选择百度指数与资讯指数作为衡量网民对 “低空经济” 关注度的工具。同时，考虑到百度指数在移动端与电脑端所反映的统计维度、用户行为及数据算法存在差异，为更精准、全面地衡量网民对 “低空经济” 的关注程度，本文进一步搜集了 “低空经济” 在百度指数中 PC 端、移动端及 PC + 移动端的数据。 在数据搜集过程中，通过百度指数官网输入 “低空经济” 关键词，将时间范围设定为 2022 年 6 月 4 日至 2025 年 6 月 30 日，并选择 PC 端、移动端、PC + 移动端三个维度，可获取各省份、区域及城市的百度指数分布情况与时间变化趋势；资讯指数的搜集方法与百度指数类似。,日期 | 省份 | 城市 | 地区代码 | 低空经济搜索指数_all | 低空经济搜索指数_pc | 低空经济搜索指数_wise
3085,1985 中国上市公司竞争关系（2010-2024）,中国上市公司竞争关系（2010-2024）,2010年-2024年,中国上市公司,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=3085,20,"企业之间的竞争关系是理解市场动态和企业行为的重要基础。本研究聚焦于中国上市公司，基于2010年至2024年期间的中国上市公司数据，包含了公司基本信息、行业分类、地址信息、经营范围和主营业务等内容。参考文献 [1] 构建了企业间的竞争关系指数。该指标在研究中用于检验竞争效应机制是否是竞争者融资约束促进企业并购行为的主要机制。企业并购行为不仅受自身经营和财务状况影响，还受行业竞争环境影响，因此引入竞争关系指标能够更准确地捕捉行业竞争对企业并购决策的作用。此外，竞争者融资约束对企业并购行为的促进效应随着竞争关系的增加而增强，这验证了竞争效应机制的存在，表明企业更倾向于在竞争激烈的市场环境中，利用竞争者融资约束带来的机会发起并购以获取竞争优势。 为了构建企业的竞争关系指数，本研究从企业经营范围的文本描述中移除示排除性内容的语句（'禁止', '不含', '不包括', '不涉及', '不包含', '不', '不牵涉', '不涵盖', '不涵括', '不算', '不计'；'除外', '以外', '之外', '禁止'）。通过移除这些排除性语句，可以更准确地提取企业的实际经营范围内容，从而为后续的文本相似度计算提供更纯净的文本数据。 竞争关系的计算采用了文本相似度计算。文本相似度是通过余弦相似度公式计算的，具体步骤如下：Step1: 为去除经营范围文本中的停用词和排除性语句，使用jieba进行中文分词。将分词结果转换为“文档—词”向量形式。 Step2: 计算余弦相似度:",Symbol | ShortName | EndDate | IndustryName | IndustryCode | IndustryNameC | IndustryCodeC | IndustryNameD | IndustryCodeD | RegisterAddress | OfficeAddress | Lng | Lat | BusinessScope | RegisterLongitude | RegisterLatitude | PROVINCECODE | PROVINCE | CITYCODE | CITY | 相似度
3084,1984 新浪高管数据信息数据（含python代码，1990-2025年）,新浪高管数据信息数据（含python代码，1990-2025年）,1990-2025年,新浪公司,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=3084,21,作为新媒体时代的参与者、建立者、执行者以及作为媒体时代资本圈代表人物，新浪高管在资本市场的行动和企业的人事变动对企业、行业乃至整个市场产生的影响足够引起广泛关注。当前有关企业高管的研究主要集中在高管个人履历、高管的权力变动等方面对企业经营、公司治理等方面的启示，相关研究成果发表在《管理世界》、《经济研究》等顶刊上。,股票代码 | 简历 | 姓名 | 公司名称 | 性别 | 职务 | 出生日期 | 任职起始日期 | 教育背景 | 任职终止日期 | 国籍
3083,1983 财承政策冲击（2009-2022）,财承政策冲击（2009-2022）,2009-2022年,财政部PPP综合信息平台项目库,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=3083,21,财政承受能力（财承）政策冲击主要指政府通过调整财政收支规模或结构，来应对或主动施加的、影响公共部门债务可持续性和财政安全空间的政策变化。它是关键逆周期工具。扩张性冲击（如加大支出或减税）可在经济衰退时提振总需求、缓解失业；收缩性冲击则可在过热时抑制通胀，维护宏观经济稳定。通过调整支出结构和税收政策，引导公共资源流向更高效、更迫切的领域（如新基建、科技研发、民生保障），或校正市场失灵（如环保税），提升长期增长潜力和社会福祉。简言之，财承政策冲击是政府主动管理经济周期、优化公共资源配置、防范财政风险和保障基本职能的核心财政手段，其设计是否得当深刻影响经济社会的短期稳定与长期健康发展。本团队参考宋文娟，杨永恒，孙圣民（2025）的文章，按照如下步骤得出财承政策冲击指标： 首先，剔除了西藏的所有PPP项目。 然后，将2015年4月财承政策出台之后发起的PPP项目赋值为1，否则赋值为0。,项目索引 | 项目编号 | ID | 发起时间 | 项目名称 | 项目总投资 | 项目概况 | 合作期限(年) | 联系人 | 联系电话 | 发起部门 | 发起部门(代码) | 所在区域(省) | 所在区域(省代码) | 所在区域(市) | 所在区域(市代码) | 所在区域(县) | 所在区域(县代码) | 所属行业(一级行业) | 所属行业(一级行业代码) | 所属行业(二级行业) | 所属行业(二级行业代码) | 所处阶段 | 运作方式 | 回报机制 | 采购方式 | 链接 | 负责政府 | 合作范围 | 批复意见 | 财政承受能力论证结论 | 物有所值评价评估结论 | Treat
3082,1982 机构投资者地理集中度（2003-2025）,机构投资者地理集中度（2003-2025）,2003-2025,中国上市公司,单独购买,6999数据元,https://www.ppmandata.cn/trade/detail?id=3082,21,"机构投资者地理集中度数据作为量化空间分布的关键指标，其价值在于揭示地理邻近性如何通过""双刃剑""机制影响企业创新——既通过地缘关系网络提升信息共享效率与监督协同性形成短期收益，又因信息同质化、认知趋同与注意力局限导致长期成本加速攀升，这种倒U型关系的发现不仅深化了对新兴市场地缘文化嵌入资本市场的理解，还通过CEO开放性特质与行业集中度的调节效应拓展了公司治理的动态边界，其研究意义在于突破传统线性认知框架，为金融地理学与公司治理的交叉融合提供了微观实证基础，并为优化机构投资者布局、企业创新决策及政策制定（如区域创新生态建设与市场竞争格局引导）锚定新方向，未来可沿多维邻近性交互机制、中介路径检验（如信息传递效率、风险承担能力）及ESG等新兴领域纵深探索。 该数据计算了从2003年第一季度到2025年第一季度每季度上市公司的机构投资者地理集中度，本文参考程碧璐的计算方法，选取各上市公司机构投资者大于5%股份的投资机构数据，通过百度地图API查询其经纬度数据，计算每上市公司公司每个机构投资者与该公司所有其他机构投资者的距离,并以他们各自持有的公司股权比例作为权重。最后,将-1与公司所有机构投资者地理距离加权平均的对数相乘,从而获得每个公司季度层面上的机构投资者地理集中程度数据，已整理成面板数据。",上市公司ID | 股票代码 | 截止日期 | 持股机构ID | 持股机构 | 持股比例(相对总股本) | 经纬度 | 地理集中度
3081,1981 中国省级政府网站工作年度报表(2017-2024）,中国省级政府网站工作年度报表(2017-2024）,2017年-2024年,省级数据,单独购买,6999数据元,https://www.ppmandata.cn/trade/detail?id=3081,21,"通过构建政务公开信息化平台，数字政府实现了政策信息的分类分级、集中统一和动态更新，显著提高了政策的透明度、连续性和可预测性。其次，通过全国一体化政务服务平台的建设，数字政府实现了“一网通办”，简化了行政流程，大幅提高了政务服务效率。这种集成化和高效化办理方式减少了企业在行政审批过程中的时间和经济成本，降低了企业制度性成本，提升了企业的经营效率和本地区的经济活力.数字政务服务平台的建设通过降低企业制度成本和优化营商环境，吸引了更多外来咨本进入。考虑到地方的经济活力是许多经济行为的重要依据之一，因此本数据参考经菠,李怡凡,孙伟增（2025）的做法，构建中国数字政府发展水平指标数据. 我们基于各省政府网站工作年度报表的PDF版本，先利用OCR技术把扫描PDF转换成可编辑的WORD，然后利用python的正则化非贪婪匹配，匹配出所有政府网站工作年度报表中的字段数值，对部分缺失错误的数据进行人工补充，形成平衡面板数据。",省份 | 年份 | 文件名 | 政府网站标识码 | 公安机关备案号 | ICP备案号 | 网站名称 | 首页网址 | 主办单位 | 网站类型 | 独立用户访问总量 | 网站总访问量 | 概况类信息更新量 | 政务动态信息更新量 | 信息公开目录信息更新量 | 维护数量 | 新开设数量 | 解读材料数量 | 解读产品数量 | 媒体评论文章数量 | 回应公众关注热点或重大舆情数量 | 是否发布服务事项目录 | 注册用户数 | 政务服务事项数量 | 可全程在线办理政务服务事项数量 | 自然人办件量 | 法人办件量 | 收到留言数量 | 办结留言数量 | 平均办理时间 | 公开答复数量 | 征集调查期数 | 收到意见数量 | 公布调查结果期数 | 访谈期数 | 网民留言数量 | 答复网民提问数量 | 是否提供智能问答 | 安全检测评估次数 | 发现问题数量 | 问题整改数量 | 是否建立安全监测预警机制 | 是否开展应急演练 | 是否明确网站安全责任人 | 是否有移动新媒体 | 微博名称 | 微博信息发布量 | 微博关注量 | 微信名称 | 微信信息发布量 | 微信订阅数
3080,1980 市场准入负面清单(2015-2018）,市场准入负面清单(2015-2018）,2015年-2018年,省级维度,单独购买,199数据元,https://www.ppmandata.cn/trade/detail?id=3080,21,就市场竞争环境而言，市场准入负面清单制度为代表的市场准入管制放松将通过明确被限制或禁止领域，同时对未限制的领域实行平等待遇，推动市场竞争的公平性。这种公平性有助于打破部分行业的垄断格局，使得市场竞争环境更加公正透明，降低企业市场势力，促进企业市场竞争动态均衡。市场准入负面清单制度作为一种政府管理经济活动的制度安排，符合有限政府干预理论的核心思想，并将有效市场与有为政府相结合。具体看， 一方面，市场准入负面清单制度明确政府干预的边界，保持市场主导地位，有利于提高要素市场化配置效率。同时，市场准入负面清单制度允许清单以外的领域充分竞争，使得市场机制在这些行业中的资源配置过程中保持主导地位。相应地，政府的角色从“全盘控制”转变为“规则制 定者”，在市场的边界之外提供稳定的制度框架。这一制度能够减少行政审批等阻碍市场资源配置 的因素，提升要素配置效率，促进企业能够根据市场信号自主决定投资方向，从而激发企业的投资和创新活力，增强企业对长期投资的信心。而研究市场准入负面清单的影响需要实验组与对照组，因此本数据对市场准入负面清单试点进行DID数据的整理。 本文将市场准入负面清单制度实施作为一项自然实验，以市场准入负面清单制度的试点地区作为处理组，非试点地区作为控制组。若k省份t时期及以后受到市场准入负面清单制度的影响，赋值1，否则为0。,省份 | 年份 | DID
3079,1979 供应链韧性（2002-2024）,供应链韧性（2002-2024）,2002-2024年,A股上市公司数据库,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=3079,21,"供应链的抵抗能力和恢复能力对于现代企业的生存与发展至关重要，其核心意义在于保障供应链在面对日益频繁和复杂的干扰时，能够持续运营并快速恢复正常。抵抗能力使供应链变得“更强健”，能“抗打”并减少“骨折”（中断）的发生；恢复能力则使供应链像具有强韧性的材料一样，能在“骨折”（中断）发生后快速“愈合”。两者结合，构成了供应链韧性的核心内涵。它们共同的意义是：提升供应链在不确定性环境中持续创造价值、服务客户、保持竞争力并实现可持续运营的能力。这不仅关乎单个企业的生死存亡，也关系到区域乃至全球经济的稳定与发展。在充满“黑天鹅”和“灰犀牛”的当下，强化这两方面能力已成为企业的战略必需品。本团队参考张超, 胡宗光（2025）的文章，按照如下步骤得出供应链的四个指标：",Symbol | year | supplier_ratio | customer_ratio | new_supplier | 股票代码 | 年份 | 供应商比例 | 客户比例 | 新供应商 | new_supplier_ratio | new_customer | new_customer_ratio | fluctuation | Bias | 新供应商比例 | 新客户数量 | 新客户比例 | 供需波动度 | 企业收益
3078,1369 上市公司绿色化转型指数（2007-2024）,上市公司绿色化转型指数（2007-2024）,2007-2024年,中国A股上市公司,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=3078,21,上市公司绿色化转型是指企业在战略、生产、技术及管理等层面转向资源节约、环境友好的可持续发展模式，通过布局绿色产业、升级低碳技术、优化供应链等方式实现经济与环境效益协同提升。研究这一主题，既是应对全球气候变化、落实 “双碳” 等政策的迫切需求，也是挖掘绿色经济增长动能、规避环境成本风险的内在要求，同时还能响应 ESG 投资趋势与公众环保期待，为丰富可持续发展理论、指导企业转型实践及政策制定提供重要参考。 今天皮皮侠数据团队为大家分享一份2007-2024年中国上市公司绿色化转型指数数据，供大家研究使用。,参考Loughran & Mcdonald（2011）的研究，利用年报中披露的文本信息测量企业绿色化转型。根据五年规划、《环境保护法》、《企业环境行为评价技术指南》、《绿色制造标准化白皮书》等政策文件，并参考相关研究（李哲和王文翰，2011；解学梅和朱琪玮，2021；万攀兵等，2021），从宣传倡议、战略理念、技术创新、排污治理和监测管理5 个方面，选取共113 个企业绿色化转型关键词。统计各个关键词在上市企业年报文本中出现的频率，形成绿色化转型词频数，用该词频数加1 取自然对数刻画企业绿色化转型指数。
3077,1978 行业技能互补性,行业技能互补性,——,国民经济行业分类,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=3077,21,吉萍等（2025）指出，行业技能互补性指的是在生产环节中，某一行业里不同技能类型的劳动者之间相互配合、协同工作的程度。在那些技能互补性较强的行业中，拥有不同技能的工人彼此协作，这一点对生产效率起着至关重要的作用。拿高科技制造业来说，在其生产流程中，工程师、技术工人、设计师等具备各类技能的劳动者共同参与其中，并非由单一技能的劳动者主导整个过程。一个行业的技能互补性越高，就意味着它多样化技能的依赖程度越深，而不同技能之间的搭配组合，能够带来更显著的产出效益。因此，我们参考吉萍等（2025）方法，用来测算中国的行业技能互补性。该方法是以行业内职业结构为权重对职业技能互补性进行加权，得到行业技能互补性程度。由于中国缺乏细分职业技能和行业内职业结构的数据，作者建议采用 1. 基于BLS提供的NAICS行业内各类职业的就业人数，测度行业内职业结构。 美国数据进行测算。 - O*NET职业信息研究数据库，该数据以问卷调查方式用一系列标准化、可测量的变量集刻画了不同职业的特征。我们采用CNPD团队所整理的O*NET数据进行测算，该整理版本所涵盖信息量最全，不论是跨年度还是特征数据，并且结构清晰，分类明确，适用于未来相关指标研究拓展。 - 美国劳动统计局（Bureau of Labor Statistics，BLS）提供的NAICS行业内各职业就业人数数据，我们在此采用2024年5月份版本，与此同时O*NET数据也是2024年5月份版本，为达到绝对时间配对；并作出一系列处理。 关于用美国数据构建的指标来反映中国的情况，张国峰等（2016）在对于行业沟通密集度指标的测算中，指出不同职业对沟通的需求强度是其自身固有的属性，这种属性在不同国家之间的差异并不大。其次，每个行业都有其独特的就业结构特点，行业内部各职业的就业人数通常存在较为合理的搭配比例，因此同一行业在不同国家的就业结构不会有显著差别。此外，通过 “就业比重排序” 重新构建的沟通密集度指标可以看出，因各国产业结构不同而产生的就业结构差异，对行业沟通需求强度的影响并不明显。综上所述，利用美国职业数据构建的沟通密集度指标，能够相对科学地反映中国各行业的沟通强度。同时强调，只要不同职业的就业比重在该行业内的排序不发生变化，即不存在“要素密集度逆转”( factor intensity reversal) ，该指标就适用于所有国家。 同时，Bombardini et al.（2012）也基于应用了美国相关数据构建了技能替代性、技能扩散度、技能互补性等指标，用来映射19个国家的情况。 上述两篇文献所构建的相关行业特征指标均采用O*NET数据库中的情境表（Context），里面所统计的各项与职业相关指数结果都是这些职业自身固有的属性，在不同国家之间差异并不大，因此是有测算中国的行业技能互补性的合理性。 接下来是我们所采取的制作步骤： 1. 吉萍等（2025）将O*NET数据中的人际关系→角色关系→工作互动→团队合作项下“与团队或团队中的其他人一起工作有多重要”的调查结果作为测度所需基础变量。因此，对应该路径，我们在O*NET数据中的情境表里，提取出各职业的工作情景要素为“与工作小组或团队合作或为其作出贡献”的样本（在该岗位中，与工作小组或团队合作或做出贡献有多重要？），并从中筛选出维度名称为“情境”的观测值，结合所对应的评分数值（0-100），这指代该职业在这个情境要素下的通用评分，即该情境要素对于该职业的整体重要性。 2. 基于BLS提供的NAICS行业内各类职业的就业人数，测度行业内职业结构。 根据对该数据的观察，我们做出如下处理，以获得全美各NAICS四位数编码级别行业下每个职业的就业人数： 1.先过滤出 AREA_TYPE 为‘1’的观测值，该指代全美统计 2.接着过滤出 I_GROUP 为‘4-digit’的观测值，主要是因为该NAICS层级里的职业种类统计样本量最多，结构会很清晰详细 3.然后过滤出 O_GROUP 为‘detailed’的观测值，因其对应的 OCC_CODE 是六位数编码层级，可对应ONET中 SOC职业代码 中的六位数编码层级 注：由于BLS数据的限制，匹配时只基于前六位的职业类别，剔除后两位不为0的 然后过滤出 O_GROUP 为‘detailed’的观测值，因其对应的 OCC_CODE 是六位数编码层级，可对应ONET中 SOC职业代码 中的六位数编码层级 注：由于BLS数据的限制，匹配时只基于前六位的职业类别，剔除后两位不为0的编码的职业样本，这样不会造成匹配混乱。 注：OCC_CODE中是包含SOC职业代码的 1）最终提取出 NAICS、NAICS_TITLE、OCC_CODE、OCC_TITLE、TOT_EMP 接着将整理后的BLS数据与所过滤筛选后的O*NET数据进行匹配，获得全美各NAICS四位数编码级别行业下每个O*NET职业对应的就业人数，以及对应的工作情景要素（与工作小组或团队合作或为其作出贡献）的分数，个别没对应上的职业的。 通过行业内不同职业在就业中所占比重作为权重，测度行业内职业结构，并通过加权平均测算NAICS行业的技能互补性程度。 3.通过NAICS-ISIC-CIC对照表，得到CIC行业技能互补性程度，即基于中国行业的行业技能互补性程度。 先介绍下NAICS是北美产业分类体系，我们用的是2022版（最新）；ISIC是联合国经济和社会事务部下属统计司制定的《所有经济活动的国际标准行业分类》（International Standard Industrial Classification of All Economic Activities），我们用的是Revision 4（最新版）；对于CIC中国工业分类标准，我们采用《国民经济行业分类》（GBT 4754-2017）（按第1号修改单修订）。 上述分类指南皆为pdf格式，我们提取并转换为excel表格，并遵循各分类标准层级进行结构化处理，同时利用所转化为数据表后的NAICS-ISIC对照表，和GB/T-ISIC对照表，将所有分类标准匹配在一起。 需要注意的是，由于各分类体系下层级细分不一致，会导致最终匹配出现许多重复情况，进而会使得最终匹配结果中许多GB/T小类行业所对应的行业 技能互补性会出现重复值，如下所示各分类对照： 最终我们得到了中国国民经济行业分类-行业技能互补性： 需要强调的是，测度数据中出现空值，是因为原对应的BLS统计下的NAICS各级行业数据中，均未统计相关分类下的职业从业人数，这些是正常的。,GB/T 门类代码 | GB/T 门类 | GB/T 大类代码 | GB/T 大类 | GB/T 中类代码 | GB/T 中类 | GB/T 小类代码 | GB/T 小类 | 行业技能互补性
3076,1977 全球主流AI大模型的今日头条指数（2022-2025）,全球主流AI大模型的今日头条指数（2022-2025）,2022-2025,——,单独购买,6999数据元,https://www.ppmandata.cn/trade/detail?id=3076,21,今日头条指数中的搜索指数可反映关键词在用户中的关注程度，帮助创作者挖掘热点选题，助力企业精准把握市场需求以优化营销决策，还能为相关主体提供舆情监测。综合指数（如头条号指数）则主要用于衡量头条号的质量和影响力，从多个维度评估账号表现，帮助运营者了解自身优势与不足，以便调整运营策略，同时也是品牌方考量账号商业价值、选择合作对象的重要依据。 考虑到如今大模型已经深入到人们的日常生活中，并且近两年我国正在大力发展新质生产力，本团队收集了新质生产力和常用大模型的今日头条搜索指数和综合指数供大家使用。,日期 | 省份 | 城市 | 新质生产力_搜索 | 新质生产力_综合 | chatgpt_搜索 | chatgpt_综合 | gemini_搜索 | gemini_综合 | 豆包_搜索 | 豆包_综合 | kimi_搜索 | kimi_综合 | deepseek_搜索 | deepseek_综合 | 腾讯混元大模型_搜索 | 腾讯混元大模型_综合 | 文心一言_搜索 | 文心一言_综合
3075,1976 降水数据集（1940-2024）,降水数据集（1940-2024）,1940-2024,中国省、地级市,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=3075,21,降水数据集覆盖1940至2024年的长时间序列降水数据集，具有极其重要的科学与应用价值。它为全球气候变化监测、极端天气事件（如洪涝、干旱）的规律识别与风险评估提供了宝贵基础，是理解水循环演变、区域干湿格局变迁的关键依据。该数据能支撑气候模式验证、水文模型改进，助力未来降水变化预估、水资源管理和农业灾害预警等研究，对深入理解气候系统及提升人类社会应对气候风险的韧性意义重大。。 该数据整理了中国省市月度以及年度从1940到2024年的降水数据，单位为米，已整理成面板形式，方便研究使用。,城市 | 年份 | 指标 | 平均降水
3074,1975 合作研发强度(1986-2024）,合作研发强度(1986-2024）,1986年-2024年,上市公司及其子公司和联营公司,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=3074,21,合作研发强度作为衡量企业创新战略的关键指标，在研究中具有重要价值。该指标能量化企业通过外部合作获取关键资源的能力，反映企业克服内部资源局限性的战略选择，揭示企业构建创新生态系统的主动性，衡量企业整合外部技术/人才/资金等核心要素的效率。创新密集型的高端产业，新产品与新技术层出不穷，以独立研发模式（单干）或合作研发模式（合作）主导的研发决策已然成为企业保持竞争优势和价值创造的重要策略之一．尤其是合作研发，被学界和业界视为企业解决“创新困境”的重要手段．然而，合作研发并非总能为企业带来利好，这一过程也存在着知识泄露、研发收益分配不均等潜在风险．一个重要的问题是，企业会更倾向于选择合作还是单干的研发模式？因此本数据对企业合作研发强度指标进行整理。 本数据从研发项目的专利申请者角度去鉴别该研发项目是否为合作研发模式.《中华人民共和国专利法》第八条关于“合作完成的发明创造或委托完成的发明创造申请专利的权利和专利权的归属”规定：两个以上单位或者个人合作完成的发明创造、一个单位或者个人接受其他单位或者个人委托所完成的发明创造，除另有协议的以外，申请专利的权利属于完成或者共同完成的单位或者个人.这就意味着如果专利申请人除了该公司之外还有其他独立的第三方企业、组织机构或个人，则可以界定为合作研发.本数据通过合作项目数与研发项目总数之比衡量公司的合作研发强度，该比例越大说明该公司的合作强度越大.,公司名称 | 年份 | 总专利数 | 合作专利数 | 合作研发强度
3073,1974 上市公司耐心资本 (2010-2025）,上市公司耐心资本 (2010-2025）,2010 年-2025年,A股上市公司,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=3073,21,,股票代码 | 股票简称 | 截止日期 | 战略性股权比例 | 关系型债权（Debt）
3072,1973 企业政府连接度（1991-2024）,企业政府连接度（1991-2024）,1991-2024年,A股上市公司年报,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=3072,21,"企业政府连接度（Agency Exposure）是量化评估企业与政府机构互动密切程度的指标。该指标通过公开年报文本捕捉企业实际经营中与政府机构的实质性监管互动（如接受审计、审查、配合调查等），超越了传统衡量方式（如高管政治背景），能更客观反映企业面临的制度环境压力与隐性政治风险。高连接度通常意味着企业处于强监管领域（如金融、能源），暗示其运营对政策变动更敏感，合规成本可能更高；同时，频繁互动也可能带来信息优势或政策支持（如优先审批、危机干预），形成“双刃剑”效应。行业或区域的连接度差异能揭示不同市场的政府干预强度；对个体企业而言，异常高的互动频率可能暗示合规问题或特殊依赖，辅助投资者评估其长期稳健性及灰色风险。企业政府连接度为分析企业的政企关系强度、制度依赖度及潜在政策风险提供了可量化的客观依据，是理解转型经济体企业行为的关键视角。本团队参考Armstrong, D. M.、Glaeser, S.、Hoopes, J. L.（2025）的文章，按照如下步骤得出企业政府连接度： 计算上市公司年报中提及政府机构以及以下任何形式的机构行动词的句子数量来衡量对政府机构的暴露程度：监管、管辖权、权力、审查、审计、执行和调查等（详见附录1中的完整词汇列表）。从政府获取了政府机构名称的综合列表，要求句子中包含一个行动词，以排除那些未表明由该机构监督的机构的引用。如果一个句子包含行动词但不包含机构名称，或者包含机构名称但不包含行动词，都不会将其视为表明接触了政府机构。基于文本的公司层面政府机构接触度测量指标，是指表明接触特定政府机构的句子数量除以上市公司年报文件中总句子数的比例。 附录1： 机构行动关键词： 定期、管辖权、调查、视察、强制执行、授权、遵守、合规、违规、检查、批准、裁决、规则、规定、法律、法规、审计、被审计、审计员、审计、督查、查验、照章 政府机构（我国）： 国务院、中央军委、国家监委、最高人民法院、最高人民检察院 组成部门：外交部、国防部、发改委、教育部、科技部、工信部、公安部、国家安全部、民政部、司法部、财政部、人社部、自然资源部、生态环境部、住建部、交通运输部、水利部、农业农村部、商务部、文旅部、退役军人事务部、应急管理部、人民银行、审计署 直属特设机构：国资委 直属机构：海关总署、税务总局、市场监管总局、金融监管总局、证监会、广电总局、体育总局。 副部级：信访局、统计局、知识产权局、国际发展合作署、医保局、国务院参事室、国管局。 国务院办事机构：国务院研究室 国务院直属事业单位：新华社、中国科学院、中国社会科学院、中国工程院、国务院发展研究中心、中央广播电视总台、气象局 国务院部委管理的国家局：粮储局、能源局、国家语委、外国专家局、烟草局、国防科工局、移民局、铁路公安局、社会组织管理局、监狱局、社保中心、林草局、地调局、铁路局、民航局、邮政局、乡村振兴局、文物局、疾控局、矿山安监局、消防救援局、外汇局、核安全局。",股票代码 | 年份 | 机构相关句子数 | 总句子数 | Agency|Exposure
3071,1972 中国公众气候风险观点表达指数和政府回应指数（2011-2024）,中国公众气候风险观点表达指数和政府回应指数（2011-2024）,2011年-2024年,城市,单独购买,6999数据元,https://www.ppmandata.cn/trade/detail?id=3071,21,"公众对气候风险观点的表达以及相应的政府回应，是公众与政府在应对气候变化过程中动态互动的重要指标。本研究聚焦中国背景，首次运用词嵌入技术，基于2011年1月至2024年12月领导留言板平台的数据，构建了市级层面的公众气候风险观点表达指数和政府回应指数。这些指数不仅有助于研究公众对气候风险的观点表达和政府回应，还为加强政府与公众之间的气候风险沟通提供了有力的数据支撑。此外，这些指数对于推进区域气候适应举措和加快气候韧性城市建设具有重要作用。 为了构建公众气候风险观点表达指数和政府回应指数，本研究从领导留言板中提取了相关的气候风险信息。该过程包括四个主要阶段：词典构建、数据预处理、指数计算和指数聚合。 我们使用作者提供的词典，使用了pkuseg工具包进行文本分词， 1. 公众气候风险观点表达指数的计算。公众气候风险观点表达指数基于每个区域表达中包含的潜在损失描述来构建。首先，每条文本的公众观点表达情况指数expressionsn,t按以下公式计算：",省份 | 年份 | 月份 | year_opinion | month_opinion | response_quality | response_status | normalized_response_status | normalized_response_quality | normalized_response_timeliness | government_response_index | response_time
